Chr	CLASS	POS	EE_A1	EE_A2
chr1	0	53556004	0	0
chr1	1	118962811	0	0
chr1	0	48356205	0	0
chr1	0	200000945	0	0
chr1	0	101838250	0	0
chr1	1	246902131	1	0
chr1	0	137545205	1	0
chr1	1	219614071	0	0
chr1	0	54809973	0	0
chr1	1	154489884	0	0
chr1	1	177929986	0	0
chr1	1	118988874	0	0
chr1	1	184680900	0	0
chr1	0	54226718	0	0
chr1	0	178333094	0	0
chr1	0	88881864	0	0
chr1	1	226374920	0	0
chr1	0	84052615	1	0
chr1	0	162395276	0	1
chr1	0	223313524	0	0
chr1	0	213076599	0	1
chr1	1	151785111	0	0
chr1	1	43663538	0	0
chr1	0	6748417	1	0
chr1	0	141977189	0	1
chr1	1	177920345	0	0
chr1	1	61914626	0	1
chr1	1	217492409	0	0
chr1	1	193514373	1	0
chr1	1	78893142	1	0
chr1	0	116672880	0	0
chr1	0	201340860	0	0
chr1	1	157596180	0	1
chr1	1	111838484	0	0
chr1	1	63641613	0	0
chr1	1	115120512	0	0
chr1	1	149934520	0	0
chr1	0	14238636	0	0
chr1	0	7298620	0	0
chr1	0	23881883	0	1
chr1	0	247479014	0	0
chr1	0	214274929	0	0
chr1	1	17233628	0	1
chr1	1	242375936	0	0
chr1	1	26695422	1	0
chr1	0	113126955	0	0
chr1	0	219669302	0	0
chr1	0	86095384	0	1
chr1	0	102218392	0	0
chr1	0	54984452	0	0
chr1	1	78157942	0	0
chr1	1	107638974	0	0
chr1	0	34118708	0	0
chr1	0	89870671	1	0
chr1	1	214963879	0	1
chr1	1	62371305	0	0
chr1	0	38791314	1	0
chr1	1	162143176	1	0
chr1	0	213631098	0	1
chr1	0	97780312	0	0
chr1	0	225378123	0	0
chr1	1	111680080	1	0
chr1	0	139361015	0	0
chr1	1	76683286	1	0
chr1	1	158638145	0	1
chr1	1	46110871	0	1
chr1	0	110145658	0	0
chr1	0	235692698	1	0
chr1	1	154443301	0	1
chr1	0	88596641	0	0
chr1	0	147636229	0	0
chr1	1	23429020	1	0
chr1	1	235939586	0	0
chr1	0	54500370	0	0
chr1	0	149711973	0	0
chr1	1	57363762	0	0
chr1	0	188708315	1	0
chr1	1	207872086	0	0
chr1	1	39331383	0	0
chr1	0	248863864	0	0
chr1	1	173368608	1	1
chr1	1	15770742	0	1
chr1	1	88827612	0	0
chr1	0	147800769	0	0
chr1	1	194789928	0	0
chr1	1	27061994	1	0
chr1	1	118225861	1	0
chr1	0	68191903	0	0
chr1	0	184937486	0	0
chr1	1	165425645	1	0
chr1	0	138305523	0	0
chr1	0	194743692	0	0
chr1	1	8435885	1	1
chr1	1	158732364	0	0
chr1	1	72812932	0	0
chr1	0	168274059	0	1
chr1	1	218507396	0	0
chr1	0	192231416	0	0
chr1	1	159092646	0	0
chr1	1	243648019	0	0
chr1	1	71639693	0	0
chr1	1	168134378	0	0
chr1	1	158617176	0	0
chr1	1	83951902	0	0
chr1	1	72285502	1	1
chr1	1	6219310	0	0
chr1	1	109274968	0	1
chr1	1	205677330	0	0
chr1	0	90399100	0	0
chr1	0	45559027	0	0
chr1	0	168233451	0	0
chr1	1	119138228	0	0
chr1	0	48052575	0	0
chr1	1	162064100	0	0
chr1	1	10248900	0	0
chr1	1	107646236	0	0
chr1	0	126842615	0	0
chr1	0	203255087	0	0
chr1	1	246972544	1	0
chr1	0	18462067	0	0
chr1	0	203796193	1	0
chr1	1	24105466	0	0
chr1	1	24342967	1	0
chr1	0	102293849	0	0
chr1	0	163404515	0	0
chr1	0	232790600	1	1
chr1	1	172205456	1	0
chr1	1	8424168	0	0
chr1	0	176887194	0	0
chr1	1	155205599	0	0
chr1	0	205279504	1	0
chr1	1	191031389	0	0
chr1	0	185834929	1	1
chr1	0	98700866	0	1
chr1	0	1919537	1	0
chr1	0	15405226	0	0
chr1	0	58829449	1	1
chr1	1	9614114	0	0
chr1	1	154454494	1	0
chr1	0	55874433	0	0
chr1	1	16975177	0	0
chr1	0	34178061	1	0
chr1	1	218505359	0	0
chr1	0	99572704	0	0
chr1	1	77979081	0	0
chr1	0	185924597	1	0
chr1	0	181731312	1	0
chr1	1	109270888	1	0
chr1	1	53602343	0	1
chr1	0	84126132	1	0
chr1	0	142607251	1	0
chr1	0	208010423	1	1
chr1	0	86266906	0	0
chr1	0	202840457	0	0
chr1	1	119223205	0	1
chr1	0	141017729	0	0
chr1	1	21577713	0	1
chr1	0	210032537	0	0
chr1	0	117905244	1	0
chr1	1	83168151	0	1
chr1	0	169990344	0	1
chr1	0	145098102	0	0
chr1	0	118456018	0	0
chr1	1	111920328	0	0
chr1	1	94411372	0	0
chr1	0	60963110	1	0
chr1	0	141351462	0	0
chr1	1	219490688	1	0
chr1	1	147815880	0	0
chr1	0	145323797	0	1
chr1	0	140251711	0	0
chr1	1	92376810	0	0
chr1	0	238854096	0	0
chr1	1	214052222	1	0
chr1	1	205180462	0	1
chr1	0	2217741	0	1
chr1	1	26695422	0	0
chr1	0	34560238	0	0
chr1	1	247876149	1	0
chr1	1	211375045	0	1
chr1	1	234712862	0	0
chr1	0	213454525	0	0
chr1	0	69855942	0	1
chr1	1	23524098	0	0
chr1	0	52758574	0	0
chr1	1	147818675	0	1
chr1	1	218507756	0	0
chr1	0	116754848	0	1
chr1	1	152808046	0	1
chr1	0	213491881	1	0
chr1	1	67979464	0	1
chr1	0	140599187	0	0
chr1	1	77998184	0	0
chr1	0	119311431	0	0
chr1	1	85445017	0	1
chr1	0	112515566	1	0
chr1	0	139069721	0	0
chr1	0	20404190	0	0
chr1	0	33953470	0	1
chr1	1	67938520	0	0
chr1	0	191632660	0	0
chr1	0	80841395	0	0
chr1	0	170476325	0	0
chr1	0	73702337	0	0
chr1	0	183991425	0	0
chr1	1	91064748	1	0
chr1	1	56332309	0	1
chr1	0	44929882	0	0
chr1	0	167905189	0	0
chr1	0	19468292	0	0
chr1	0	232143467	0	0
chr1	0	239006579	0	0
chr1	1	190701754	0	0
chr1	1	162064100	0	0
chr1	0	170629346	0	0
chr1	1	177774168	0	0
chr1	1	22035551	0	1
chr1	0	93354375	0	0
chr1	0	175867323	0	0
chr1	0	50658894	0	0
chr1	0	199982764	0	1
chr1	1	19691584	0	0
chr1	0	230824161	0	1
chr1	0	232233351	0	0
chr1	1	205101445	0	0
chr1	0	104372436	0	0
chr1	0	18233717	0	0
chr1	1	150998719	1	0
chr1	1	46425014	0	1
chr1	0	245840143	0	0
chr1	0	140320946	0	0
chr1	0	60306479	0	0
chr1	0	103880493	0	0
chr1	0	206133685	0	1
chr1	1	101160327	0	0
chr1	0	216921492	0	0
chr1	1	240842483	0	1
chr1	0	70414194	0	0
chr1	1	8590126	0	1
chr1	0	58524782	0	0
chr1	1	169697846	0	1
chr1	1	184017830	0	0
chr1	0	226372779	0	0
chr1	1	117612524	0	0
chr1	1	205268009	0	0
chr1	0	206862472	0	0
chr1	1	32768527	0	0
chr1	1	109298296	1	0
chr1	0	154571226	0	0
chr1	0	242596090	0	0
chr1	0	242081076	0	0
chr1	0	166489571	0	1
chr1	1	197390869	0	0
chr1	1	154371010	0	0
chr1	1	109961341	0	0
chr1	0	90894605	0	0
chr1	1	172377408	0	0
chr1	1	67005160	0	1
chr1	0	85406546	0	0
chr1	0	62342710	0	0
chr1	1	169132697	0	0
chr1	1	88815846	0	0
chr1	0	75894430	0	0
chr1	0	142322846	0	0
chr1	1	21785681	0	0
chr1	1	27443969	0	0
chr1	1	160543603	0	0
chr1	1	118992711	1	0
chr1	0	23507453	0	0
chr1	1	161716010	0	1
chr1	1	10736809	0	0
chr1	1	207746403	0	0
chr1	0	22427241	0	1
chr1	1	56661246	1	1
chr1	0	34456978	0	0
chr1	1	61421219	0	1
chr1	1	62726106	0	0
chr1	1	64947147	0	1
chr1	1	207837896	0	0
chr1	1	18481459	0	0
chr1	1	152313385	0	1
chr1	1	19514680	0	0
chr1	1	170830036	0	0
chr1	1	107635848	0	1
chr1	1	46405089	0	0
chr1	0	5200818	0	0
chr1	0	167650277	0	0
chr1	1	104169089	0	0
chr1	0	74469878	0	0
chr1	1	205766484	0	0
chr1	0	174383371	1	0
chr1	1	171588461	0	1
chr1	0	14440493	1	1
chr1	0	215286921	0	0
chr1	0	217546469	0	0
chr1	0	189195160	0	1
chr1	0	82750846	0	0
chr1	0	144303453	0	0
chr1	1	55039974	1	0
chr1	1	81478386	0	0
chr1	1	245437414	0	1
chr1	1	216999264	0	0
chr1	0	19441430	0	0
chr1	1	178560763	1	0
chr1	1	81679887	0	0
chr1	1	3182007	0	0
chr1	1	8466082	1	0
chr1	0	201369363	0	0
chr1	1	197415296	1	0
chr1	0	58455837	0	1
chr1	1	21066191	0	0
chr1	1	182235699	0	0
chr1	1	111838484	0	1
chr1	0	18271645	0	0
chr1	0	190647710	1	0
chr1	0	69031944	0	0
chr1	0	21081471	0	0
chr1	1	22247449	0	0
chr1	0	66707550	0	0
chr1	0	98605639	0	0
chr1	1	225704872	0	1
chr1	1	93073392	0	0
chr1	0	153353932	0	0
chr1	0	72604855	0	0
chr1	0	125702390	0	0
chr1	0	111965143	0	0
chr1	0	164572552	0	0
chr1	0	169600129	0	1
chr1	1	228853454	0	0
chr1	0	128560988	0	0
chr1	0	39687041	0	0
chr1	1	208821591	0	0
chr1	0	181136010	1	0
chr1	1	220894544	0	0
chr1	0	200942890	0	0
chr1	1	218401860	0	0
chr1	0	22274546	0	0
chr1	0	247555510	1	0
chr1	1	62129005	0	0
chr1	0	373866	0	0
chr1	0	119485983	0	0
chr1	0	75036785	0	0
chr1	1	200132792	0	0
chr1	0	22846804	0	0
chr1	1	207105106	0	1
chr1	1	49827749	1	0
chr1	0	126176832	0	1
chr1	1	192570207	0	0
chr1	1	197785611	0	1
chr1	1	71995699	0	0
chr1	1	172126086	0	0
chr1	1	40237572	0	0
chr1	1	59185391	0	0
chr1	1	162721669	1	0
chr1	0	197342659	0	0
chr1	1	228751382	1	1
chr1	0	53345190	0	0
chr1	1	184973539	0	1
chr1	0	46959243	0	0
chr1	0	28586492	0	0
chr1	0	13026393	0	0
chr1	1	207808074	0	0
chr1	1	118617258	0	0
chr1	0	36810420	1	0
chr1	0	199760930	0	0
chr1	1	155134221	0	0
chr1	1	163057476	0	0
chr1	1	106909908	0	0
chr1	1	119410153	0	0
chr1	1	77794071	0	0
chr1	0	161377181	1	1
chr1	1	155179017	0	0
chr1	0	24991023	0	0
chr1	1	34606697	0	0
chr1	1	153689947	0	1
chr1	1	119144033	1	0
chr1	0	23167148	0	0
chr1	1	220879452	0	0
chr1	0	185115050	0	0
chr1	1	151829204	0	1
chr1	1	22120823	0	0
chr1	0	119693669	0	0
chr1	0	79726793	1	0
chr1	1	93410872	0	0
chr1	0	232553056	0	1
chr1	0	162045863	0	0
chr1	1	221304402	0	1
chr1	1	154616756	0	1
chr1	0	218493766	0	0
chr1	0	29478840	0	0
chr1	1	145607339	1	1
chr1	0	199653654	0	0
chr1	0	121701429	0	1
chr1	0	232390143	0	0
chr1	0	37274950	1	0
chr1	0	88794636	0	0
chr1	0	206661543	0	0
chr1	1	118554739	1	0
chr1	0	37763952	0	0
chr1	0	64693744	0	0
chr1	1	219618480	0	1
chr1	1	210293587	0	0
chr1	1	36732529	0	1
chr1	1	186075715	0	0
chr1	0	242316748	0	0
chr1	0	95722623	1	1
chr1	0	236341448	0	0
chr1	0	25626867	0	1
chr1	0	231798381	1	0
chr1	0	194225939	1	1
chr1	1	170255221	0	1
chr1	0	126201880	0	0
chr1	1	96571527	1	1
chr1	0	15312864	0	0
chr1	0	87532272	0	0
chr1	1	78160993	1	1
chr1	0	131512906	0	0
chr1	1	107459738	0	0
chr1	0	139071014	1	0
chr1	0	104270206	0	0
chr1	1	11804529	0	0
chr1	0	16674150	0	0
chr1	0	149772190	0	0
chr1	1	118307286	1	1
chr1	0	170745108	0	0
chr1	0	230303580	0	0
chr1	0	100081453	0	1
chr1	1	219479453	0	0
chr1	0	53039081	0	0
chr1	0	161898175	0	0
chr1	1	196699231	0	0
chr1	1	196650372	0	0
chr1	0	36471447	0	0
chr1	1	170723949	0	1
chr1	0	133416484	0	0
chr1	0	239107288	0	0
chr1	0	191650493	0	0
chr1	1	209085668	0	0
chr1	1	206496132	0	1
chr1	1	151829204	1	1
chr1	0	221585466	0	0
chr1	1	154992637	0	0
chr1	0	75380552	0	0
chr1	0	89014227	0	0
chr1	0	221593176	1	1
chr1	1	219548762	0	0
chr1	0	234876860	0	1
chr1	0	162442770	0	0
chr1	1	230164203	0	1
chr1	1	91734825	0	0
chr1	0	22565139	1	1
chr1	0	209206661	1	0
chr1	1	202196686	0	0
chr1	0	185563709	1	0
chr1	1	157658629	1	0
chr1	0	157399075	0	0
chr1	0	154737710	0	0
chr1	0	124367034	0	0
chr1	1	31733498	0	0
chr1	1	55023409	0	0
chr1	0	97896959	0	0
chr1	1	155351423	0	0
chr1	0	62651128	0	0
chr1	1	203683316	0	0
chr1	1	62485187	0	0
chr1	0	121126985	0	0
chr1	0	120125477	0	0
chr1	0	28284579	0	0
chr1	0	118388228	1	0
chr1	0	247905362	0	0
chr1	0	211595907	1	0
chr1	1	190701754	0	0
chr1	0	219749358	0	0
chr1	0	74459170	0	0
chr1	1	172711891	0	0
chr1	0	202908324	0	0
chr1	0	231414854	1	0
chr1	0	75537005	0	0
chr1	1	119251788	0	1
chr1	0	208486943	1	0
chr1	1	150623061	0	0
chr1	0	41295259	0	0
chr1	1	21939837	1	0
chr1	0	112862779	0	0
chr1	0	223331346	0	0
chr1	0	138272716	0	0
chr1	1	199041592	1	0
chr1	0	166773102	0	0
chr1	0	96314226	0	0
chr1	0	103531981	0	0
chr1	1	154118025	0	0
chr1	1	43664108	0	1
chr1	0	41982284	1	0
chr1	0	95653712	0	0
chr1	0	44533434	0	0
chr1	0	75221663	1	0
chr1	1	112139370	0	0
chr1	1	218425127	1	0
chr1	0	110604312	0	1
chr1	1	214002188	1	0
chr1	1	214298841	0	0
chr1	0	80171864	0	0
chr1	0	70664898	0	0
chr1	1	230709026	0	0
chr1	0	248605777	0	1
chr1	1	61421219	0	0
chr1	1	199007363	0	1
chr1	0	215542878	1	0
chr1	1	165452355	0	0
chr1	1	9288508	0	0
chr1	1	29090128	0	1
chr1	0	132000599	1	0
chr1	1	170204302	1	0
chr1	1	214232361	1	0
chr1	0	104096527	0	1
chr1	0	201720027	0	0
chr1	0	30626786	0	0
chr1	1	2882915	0	0
chr1	1	219515292	1	0
chr1	0	84019994	0	0
chr1	0	177683444	0	0
chr1	1	72284165	0	0
chr1	0	123652445	0	0
chr1	1	118691206	0	0
chr1	0	110954048	0	0
chr1	1	220188455	0	0
chr1	1	109275908	0	0
chr1	0	46585479	0	0
chr1	0	30142327	0	0
chr1	1	159733652	1	1
chr1	0	210122366	0	0
chr1	0	107413673	0	0
chr1	1	199025568	0	1
chr1	0	20671738	0	0
chr1	0	153922408	0	0
chr1	1	22120823	0	1
chr1	1	26113338	1	1
chr1	1	8438267	0	0
chr1	1	17381854	0	0
chr1	1	156227589	0	0
chr1	0	96300182	0	0
chr1	1	118962811	0	1
chr1	1	220827800	0	0
chr1	1	106909908	0	0
chr1	0	231032088	1	1
chr1	1	55039974	1	1
chr1	0	881769	1	1
chr1	0	54159464	0	0
chr1	0	13904504	0	0
chr1	1	165210852	0	0
chr1	1	217267358	0	0
chr1	1	67596465	0	1
chr1	0	166089837	1	0
chr1	0	124717728	0	0
chr1	1	112504257	1	0
chr1	0	222971478	1	0
chr1	1	98992210	0	1
chr1	0	648672	0	0
chr1	1	102832653	0	0
chr1	1	77501822	0	0
chr1	1	147815880	0	0
chr1	0	4736525	0	0
chr1	1	222650401	0	0
chr1	0	122211292	0	1
chr1	0	149175357	0	0
chr1	1	196699231	0	0
chr1	0	46886937	1	0
chr1	1	111920328	0	0
chr1	0	151783773	0	0
chr1	1	12600408	0	1
chr1	1	149934520	0	0
chr1	1	2496273	1	1
chr1	0	120145489	0	0
chr1	0	172106015	1	0
chr1	0	186329316	0	0
chr1	0	234514694	1	0
chr1	1	154562290	0	0
chr1	0	226168983	0	0
chr1	1	206481989	0	0
chr1	1	159714024	1	0
chr1	0	187727406	0	0
chr1	0	241049982	0	0
chr1	0	92292007	0	0
chr1	0	210785766	1	0
chr1	0	175397269	0	0
chr1	1	118884844	1	0
chr1	1	22959731	1	0
chr1	0	205314968	0	0
chr1	1	224410282	0	1
chr1	1	83175741	0	1
chr1	1	118476891	0	0
chr1	0	65711671	0	1
chr1	1	7961913	0	0
chr1	1	9284147	0	0
chr1	0	97056226	0	0
chr1	0	162439440	0	1
chr1	0	64413093	0	0
chr1	1	158668470	0	0
chr1	1	4133491	0	0
chr1	1	114489767	1	1
chr1	1	162064100	0	0
chr1	0	166473034	1	0
chr1	1	78946283	0	1
chr1	1	93000505	0	0
chr1	1	11845917	0	0
chr1	0	152522065	0	0
chr1	1	96976673	0	0
chr1	0	59244874	0	0
chr1	0	230562083	0	1
chr1	0	26695966	0	0
chr1	1	67209833	0	1
chr1	0	137101976	0	0
chr1	0	178284513	0	0
chr1	0	10031621	0	0
chr1	1	201625537	1	1
chr1	1	240493250	0	1
chr1	1	208834433	0	1
chr1	0	18832488	0	0
chr1	0	151792895	0	1
chr1	0	206806867	0	0
chr1	0	180339597	0	0
chr1	1	16013277	0	0
chr1	0	164320219	0	0
chr1	1	218515813	1	0
chr1	1	207609362	0	0
chr1	0	50849744	1	0
chr1	1	204549714	0	0
chr1	1	3774964	0	1
chr1	0	181957260	1	0
chr1	0	185488698	0	0
chr1	0	59584287	1	0
chr1	1	193326158	0	0
chr1	1	40865054	0	0
chr1	0	45642825	0	0
chr1	0	169656989	0	0
chr1	1	201831383	0	0
chr1	1	56281503	0	0
chr1	1	111838484	1	1
chr1	0	175062013	0	0
chr1	1	219387476	0	0
chr1	0	118459597	1	0
chr1	1	88400462	0	1
chr1	0	71849531	1	0
chr1	1	177839998	0	0
chr1	1	244004499	0	1
chr1	1	210043601	0	1
chr1	0	26892867	0	0
chr1	1	57468283	0	0
chr1	1	10736809	0	0
chr1	0	83623829	1	0
chr1	1	87273536	1	0
chr1	1	77621033	0	1
chr1	0	18966014	0	0
chr1	1	61914626	0	1
chr1	0	58092568	0	0
chr1	1	2603539	0	0
chr1	1	145711946	0	0
chr1	0	200898451	1	0
chr1	1	150059494	0	0
chr1	0	241183817	0	0
chr1	0	42408788	0	0
chr1	1	109275908	0	0
chr1	1	24342967	0	0
chr1	1	115755137	0	0
chr1	1	2556714	0	0
chr1	0	107077739	0	0
chr1	1	63648218	1	0
chr1	1	21564094	0	0
chr1	0	121521133	0	0
chr1	0	97880768	0	0
chr1	0	177978921	0	0
chr1	1	155429501	1	0
chr1	1	157699488	0	1
chr1	0	236128704	1	0
chr1	1	109279544	0	0
chr1	1	168525756	1	0
chr1	0	163471642	1	0
chr1	0	119382585	0	0
chr1	1	109091351	0	0
chr1	0	130602686	0	0
chr1	1	168232648	0	0
chr1	0	137500524	0	0
chr1	0	147788359	1	0
chr1	0	65534585	1	0
chr1	0	219234099	0	1
chr1	1	149920979	0	1
chr1	1	73386004	0	0
chr1	0	218174980	0	1
chr1	1	79885030	1	0
chr1	1	90670307	1	0
chr1	1	108571155	0	0
chr1	0	175664664	0	0
chr1	0	219676198	0	0
chr1	0	41466103	0	0
chr1	0	113247266	1	0
chr1	1	92960610	0	0
chr1	1	220893031	0	0
chr1	1	85786153	1	0
chr1	1	55437906	0	1
chr1	1	101408860	0	0
chr1	0	196837729	0	0
chr1	0	73665102	0	1
chr1	0	84773952	0	0
chr1	0	12950561	0	0
chr1	0	228531896	0	0
chr1	0	24442020	0	0
chr1	0	45801449	0	0
chr1	0	159621017	1	0
chr1	1	201111046	0	0
chr1	1	48071126	0	0
chr1	0	178010840	0	0
chr1	0	42375721	1	0
chr1	0	187999208	0	0
chr1	0	174870132	0	0
chr1	1	55020123	0	0
chr1	0	114422901	1	1
chr1	0	155686845	0	1
chr1	1	22376365	0	0
chr1	0	13673410	0	0
chr1	1	154405100	0	0
chr1	0	75639383	0	0
chr1	1	23383982	0	0
chr1	0	220543975	0	0
chr1	1	184093663	1	0
chr1	0	12128056	0	0
chr1	1	23522553	0	0
chr1	0	199562582	0	0
chr1	1	10980012	0	0
chr1	0	117369433	0	1
chr1	0	93579685	0	0
chr1	0	61682334	0	0
chr1	1	155208991	0	0
chr1	1	155291918	0	0
chr1	1	196891605	0	0
chr1	1	118617258	0	1
chr1	0	186767888	0	1
chr1	1	9613785	0	0
chr1	0	34128407	0	0
chr1	1	98138645	1	1
chr1	1	11798900	0	0
chr1	0	3451099	0	0
chr1	0	219490852	0	0
chr1	0	197785401	0	0
chr1	1	65619842	0	0
chr1	1	229648978	0	0
chr1	0	234695332	0	0
chr1	0	218814699	1	1
chr1	0	138567225	0	0
chr1	1	65700153	1	0
chr1	1	159217740	0	0
chr1	0	140097638	0	0
chr1	1	169392406	1	0
chr1	0	11713308	0	0
chr1	1	230159944	0	1
chr1	1	156246108	0	0
chr1	1	109275908	0	0
chr1	1	41279149	0	0
chr1	1	25442446	0	1
chr1	0	21943241	1	0
chr1	1	149888822	0	0
chr1	0	157838383	0	0
chr1	1	37627051	1	0
chr1	0	207688432	0	0
chr1	0	106163933	0	0
chr1	0	171949608	0	0
chr1	1	152952174	0	0
chr1	0	42819052	1	0
chr1	0	24436233	0	0
chr1	1	234789449	0	0
chr1	1	184051811	0	0
chr1	0	229410118	0	1
chr1	1	55046549	0	0
chr1	0	12085362	0	0
chr1	0	142648737	1	0
chr1	1	85860941	0	0
chr1	1	101267901	0	0
chr1	0	195434198	0	0
chr1	1	26324059	0	0
chr1	0	180198207	0	0
chr1	1	174516972	0	0
chr1	0	246775768	0	1
chr1	0	894723	0	0
chr1	1	12183768	0	0
chr1	1	61421219	0	0
chr1	1	46021880	0	1
chr1	0	243582936	1	0
chr1	1	219446196	0	0
chr1	0	199802557	0	0
chr1	1	233426466	1	0
chr1	1	145744615	0	1
chr1	0	173257259	0	1
chr1	0	50879190	0	0
chr1	1	238925589	1	0
chr1	0	38076051	0	0
chr1	0	40289469	0	0
chr1	0	97734898	0	1
chr1	1	41068685	1	0
chr1	1	219554437	0	1
chr1	1	14150864	0	0
chr1	0	142177899	0	1
chr1	0	204364795	0	0
chr1	1	51189748	0	0
chr1	1	156899922	0	0
chr1	0	203801403	1	0
chr1	0	32710424	0	1
chr1	0	161678310	0	0
chr1	1	219446196	0	0
chr1	1	219581640	0	1
chr1	0	109171736	0	0
chr1	1	117611953	1	0
chr1	1	111920328	0	0
chr1	0	91791315	0	1
chr1	0	110945954	0	0
chr1	0	225691868	0	0
chr1	1	98115781	0	1
chr1	1	168920135	0	0
chr1	1	111920328	0	0
chr1	0	75490280	0	1
chr1	0	229029600	0	0
chr1	0	164846117	0	0
chr1	1	158643524	0	1
chr1	1	172167994	0	0
chr1	0	52389327	0	0
chr1	1	50968015	0	1
chr1	0	178062031	1	0
chr1	0	58426717	0	0
chr1	0	120290986	0	1
chr1	1	169605649	1	0
chr1	0	80504220	0	0
chr1	0	92754842	0	0
chr1	1	155022502	0	0
chr1	0	757192	1	0
chr1	1	183883780	1	1
chr1	0	138725939	1	0
chr1	1	109278966	0	0
chr1	1	153949007	1	0
chr1	1	109279544	0	0
chr1	0	104275233	0	0
chr1	0	103649758	0	0
chr1	0	73040616	0	0
chr1	0	2923593	0	0
chr1	1	111197723	0	0
chr1	0	209693689	0	0
chr1	0	64390863	0	0
chr1	0	139875047	0	0
chr1	0	182219830	0	1
chr1	1	248897507	0	1
chr1	0	32263051	0	1
chr1	1	91745463	0	0
chr1	1	212796238	0	0
chr1	1	161683538	1	0
chr1	0	33188097	0	0
chr1	1	196898103	0	0
chr1	1	184044357	1	0
chr1	0	157362830	0	1
chr1	0	175181153	0	0
chr1	1	27517635	1	0
chr1	0	132201405	1	1
chr1	0	116381993	1	0
chr1	0	54497434	0	0
chr1	0	147816830	0	0
chr1	0	171369191	0	0
chr1	0	243790853	0	0
chr1	0	139939973	0	0
chr1	1	36482335	0	0
chr1	0	224306109	0	0
chr1	0	43203649	0	0
chr1	1	203682799	0	1
chr1	0	33670069	0	0
chr1	0	225922364	0	0
chr1	0	171381715	0	1
chr1	1	172231515	0	0
chr1	0	119064308	0	0
chr1	1	150764744	1	0
chr1	0	170862055	0	0
chr1	1	236424606	0	0
chr1	0	29994162	0	0
chr1	1	22088917	0	0
chr1	1	162698218	0	0
chr1	0	49316393	0	0
chr1	1	21258448	0	0
chr1	0	211337041	0	0
chr1	0	87457117	0	0
chr1	0	112985985	0	1
chr1	1	112139370	1	0
chr1	0	221313691	0	0
chr1	1	8147519	0	0
chr1	1	11913831	0	0
chr1	1	236149026	1	0
chr1	1	147032530	0	0
chr1	0	51963185	0	0
chr1	1	7053052	0	1
chr1	1	27389709	1	0
chr1	1	36777142	0	1
chr1	0	168209130	1	0
chr1	0	222412481	0	1
chr1	1	219580671	0	0
chr1	0	112690816	0	1
chr1	0	187575567	0	0
chr1	1	43634413	0	1
chr1	1	31731046	0	1
chr1	0	198498586	0	0
chr1	1	222077747	0	0
chr1	1	41770125	0	0
chr1	0	220989967	0	1
chr1	0	171601097	0	0
chr1	1	81778197	0	0
chr1	1	147649198	0	0
chr1	0	194602542	0	1
chr1	1	179973596	0	0
chr1	1	149934520	1	0
chr1	0	231929997	0	0
chr1	0	150533401	0	1
chr1	0	54520216	0	0
chr1	0	115538618	0	0
chr1	0	192197832	0	0
chr1	0	78229687	0	0
chr1	0	139476896	0	0
chr1	0	112041705	0	0
chr1	0	189157349	0	0
chr1	0	28090480	1	0
chr1	1	170339246	0	0
chr1	0	176869746	0	0
chr1	0	16352531	0	0
chr1	0	28762625	0	0
chr1	0	42186925	0	0
chr1	1	11847591	1	0
chr1	1	232835362	0	1
chr1	0	170304802	0	0
chr1	1	22263838	1	0
chr1	1	28304789	0	0
chr1	0	178093753	0	0
chr1	1	72461657	1	0
chr1	0	245303084	0	0
chr1	1	108044836	0	0
chr1	0	199053875	0	0
chr1	0	160475584	0	0
chr1	0	225590761	0	0
chr1	1	55180186	0	1
chr1	0	218061722	0	1
chr1	1	150549996	0	0
chr1	0	88864382	0	0
chr1	0	225392608	0	0
chr1	1	11860132	0	0
chr1	0	245070742	0	0
chr1	1	198684045	0	0
chr1	0	123748904	0	1
chr1	0	124674908	0	0
chr1	0	121928554	0	0
chr1	1	51031606	0	0
chr1	1	55039974	0	0
chr1	0	33515351	0	0
chr1	1	20708153	0	0
chr1	0	181496613	0	0
chr1	0	171275351	0	0
chr1	0	111567339	0	0
chr1	1	62583922	0	0
chr1	0	132885305	0	0
chr1	0	87277134	1	0
chr1	1	159205564	0	1
chr1	0	201458314	0	1
chr1	0	77383592	0	0
chr1	0	64191135	0	0
chr1	1	225494483	0	0
chr1	1	119334596	0	1
chr1	1	55063542	0	1
chr1	0	27361308	0	0
chr1	1	149934520	0	0
chr1	1	54263185	0	0
chr1	0	246477668	0	0
chr1	0	92668521	1	0
chr1	1	20589038	1	0
chr1	1	155133751	0	0
chr1	1	203057086	0	0
chr1	1	119716347	0	0
chr1	1	219459969	0	1
chr1	0	220400381	0	0
chr1	1	159092646	0	1
chr1	1	3384243	0	0
chr1	1	59178410	0	0
chr1	0	78037262	0	0
chr1	1	235939586	1	0
chr1	0	67735487	0	0
chr1	1	72374091	0	1
chr1	1	15307321	1	0
chr1	0	167966742	1	0
chr1	0	229200179	0	0
chr1	1	195774530	0	0
chr1	1	56250236	0	0
chr1	0	52719209	0	0
chr1	1	156491915	0	0
chr1	1	160101153	0	0
chr1	1	207247703	0	1
chr1	1	50790419	0	0
chr1	1	21563893	0	0
chr1	1	174452856	1	0
chr1	1	222251560	1	0
chr1	1	155752715	0	0
